"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA DigitalDivide"
"07/17/2025 14:04:52:878 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"rural-literacy-rate","[step]","(mean) total-enrolled","(std) total-enrolled","(mean) total-resisted","(std) total-resisted","(mean) total-undecided","(std) total-undecided","(mean) enrolled-urban","(std) enrolled-urban","(mean) enrolled-rural","(std) enrolled-rural","(mean) resisted-urban","(std) resisted-urban","(mean) resisted-rural","(std) resisted-rural","(mean) avg-trust","(std) avg-trust","(mean) avg-digital-literacy","(std) avg-digital-literacy","(mean) avg-rural-literacy","(std) avg-rural-literacy"
"0.6","111","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.513298525386305","0.003290561807307371","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","112","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307478","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","113","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.00329056180730743","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","114","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.00329056180730747","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","115","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.0032905618073073547","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","116","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.0032905618073071","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","117","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.0032905618073072584","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","118","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.003290561807307206","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","119","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073072723","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","120","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073071894","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","121","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.0032905618073074483","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","122","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307078","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","123","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.513298525386305","0.0032905618073072146","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","124","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.0032905618073073286","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","125","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307164","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","126","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073075437","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","127","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073073573","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","128","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.0032905618073074913","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","129","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.513298525386305","0.003290561807307176","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","130","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.003290561807306938","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","131","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.0032905618073073677","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","132","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.0032905618073073937","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","133","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.003290561807307256","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","134","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073072037","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","135","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.003290561807307442","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","136","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.0032905618073073755","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","137","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.003290561807307201","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","138","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.003290561807307235","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","139","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863052","0.003290561807307352","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","140","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073074305","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","141","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.003290561807307089","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","142","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.003290561807307398","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","143","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307496","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","144","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.0032905618073074292","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","145","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307437","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","146","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863049","0.003290561807307136","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","147","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.513298525386305","0.0032905618073071513","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","148","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.0032905618073072462","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","149","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.0032905618073074657","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","150","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863047","0.0032905618073074956","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","151","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.0032905618073073304","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","152","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.513298525386305","0.003290561807307608","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","153","300","0","236","6.841052550594828","464","6.841052550594828","145.8","6.144916598294887","154.2","6.144916598294887","66.4","5.782732917920384","169.6","6.437390775772433","0.5132985253863048","0.003290561807307396","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","154","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.0032445516727187093","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","155","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.0032445516727188806","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","156","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.505547544994148","0.00324455167271893","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","157","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672718794","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","158","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.0032445516727187857","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","159","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.0032445516727188247","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","160","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.003244551672718659","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","161","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672718826","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","162","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.505547544994148","0.00324455167271851","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","163","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.0032445516727184873","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","164","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.0032445516727188516","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","165","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672718661","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","166","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.505547544994148","0.0032445516727188767","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","167","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.003244551672718582","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","168","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.0032445516727186226","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","169","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.003244551672718564","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","170","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672718771","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","171","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.0032445516727187805","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","172","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.003244551672718632","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","173","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.505547544994148","0.003244551672718486","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","174","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672719084","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","175","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.003244551672718784","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","176","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.0032445516727188295","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","177","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.505547544994148","0.003244551672718926","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","178","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941482","0.003244551672718848","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","179","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941482","0.003244551672718848","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","180","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941481","0.0032445516727187974","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","181","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941478","0.003244551672718848","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","182","300","0","236.8","6.9397406291589885","463.2","6.9397406291589885","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.2","6.079473661428265","0.5055475449941479","0.0032445516727188043","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","183","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725794","0.0028113095475616125","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","184","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725794","0.0028113095475615505","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","185","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475616294","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","186","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725791","0.00281130954756144","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","187","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257936","0.0028113095475614516","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","188","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475613098","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","189","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475616593","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","190","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725794","0.002811309547561671","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","191","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.002811309547561571","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","192","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257936","0.0028113095475613254","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","193","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725792","0.0028113095475616784","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","194","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725792","0.00281130954756149","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","195","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257936","0.0028113095475614893","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","196","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725792","0.0028113095475613787","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","197","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475613956","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","198","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475615084","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","199","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.002811309547561505","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","200","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725792","0.002811309547561366","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","201","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475613597","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","202","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257925","0.0028113095475613688","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","203","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.4280377410725795","0.0028113095475615934","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","204","300","0","237.4","6.770524351924302","462.6","6.770524351924302","145.8","6.144916598294887","154.2","6.144916598294887","66.6","5.851495535331117","170.8","5.912698199637792","0.42803774107257936","0.0028113095475614707","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","205","300","0","238.4","7.08801805866774","461.6","7.08801805866774","145.8","6.144916598294887","154.2","6.144916598294887","66.8","6.144916598294887","171.6","6.151422599691879","0.42028676068042276","0.0027711751994474168","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","206","300","0","238.4","7.08801805866774","461.6","7.08801805866774","145.8","6.144916598294887","154.2","6.144916598294887","66.8","6.144916598294887","171.6","6.151422599691879","0.4202867606804226","0.0027711751994474202","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","207","300","0","238.4","7.08801805866774","461.6","7.08801805866774","145.8","6.144916598294887","154.2","6.144916598294887","66.8","6.144916598294887","171.6","6.151422599691879","0.4202867606804225","0.0027711751994476835","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","208","300","0","238.4","7.08801805866774","461.6","7.08801805866774","145.8","6.144916598294887","154.2","6.144916598294887","66.8","6.144916598294887","171.6","6.151422599691879","0.42028676068042287","0.002771175199447592","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
"0.6","209","300","0","238.4","7.08801805866774","461.6","7.08801805866774","145.8","6.144916598294887","154.2","6.144916598294887","66.8","6.144916598294887","171.6","6.151422599691879","0.4202867606804225","0.002771175199447733","0.5303921568627451","0.014153005829504768","0.5927183381442276","0.019103583506687748"
