"BehaviorSpace results (NetLogo 6.4.0)","Spreadsheet version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA DigitalDivide"
"07/17/2025 14:04:52:665 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
,"138","300","346","354","147","153","70","276","0.3593376641011375","0.2656862745098039","0","138","300","387","313","158","142","59","328","0.33675581140253585","0.24803921568627452","0","138","300","374","326","151","149","74","300","0.36121404172549054","0.257843137254902","0","138","300","366","334","160","140","71","295","0.35725894151700194","0.2627450980392157","0","138","300","373","327","149","151","86","287","0.3654590554565439","0.26666666666666666","0","138","300","305","395","162","138","59","246","0.42223991401172883","0.3813725490196078","0.27070707070707073","138","300","289","411","155","145","71","218","0.4464006206351911","0.39705882352941174","0.3104166666666667","138","300","314","386","149","151","76","238","0.43362989101191823","0.37058823529411766","0.28","138","300","308","392","145","155","58","250","0.4264824405122481","0.3872549019607843","0.3007662835249042","138","300","306","394","161","139","52","254","0.4332455417758059","0.39019607843137255","0.29133858267716534","138","300","228","472","140","160","57","171","0.5128170412736643","0.5333333333333333","0.6019047619047619","138","300","240","460","146","154","75","165","0.514642561864804","0.5343137254901961","0.596078431372549","138","300","245","455","156","144","65","180","0.5115919298434489","0.5029411764705882","0.5575757575757576","138","300","239","461","148","152","68","171","0.5186618044687556","0.5431372549019607","0.6149425287356322","138","300","228","472","139","161","67","161","0.508779289480852","0.538235294117647","0.5930902111324377","138","300","162","538","160","140","67","95","0.6087521470704351","0.6686274509803921","0.9063136456211812","138","300","153","547","138","162","59","94","0.6081000071787347","0.6882352941176471","0.9096267190569745","138","300","161","539","155","145","77","84","0.6043399244742722","0.6833333333333333","0.9015748031496063","138","300","168","532","143","157","64","104","0.6016743152913981","0.6941176470588235","0.9024856596558317","138","300","164","536","138","162","62","102","0.5959813535122376","0.6764705882352942","0.888671875","138","300","142","558","162","138","74","68","0.6337923424450874","0.7274509803921568","1","138","300","140","560","154","146","72","68","0.6393015974129598","0.7450980392156863","1","138","300","149","551","151","149","71","78","0.6242850887546787","0.7392156862745098","1","138","300","131","569","153","147","58","73","0.6235287969279821","0.7303921568627451","1","138","300","139","561","133","167","77","62","0.6336878127968467","0.7519607843137255","1"
,"139","300","346","354","147","153","70","276","0.35933766410113743","0.2656862745098039","0","139","300","387","313","158","142","59","328","0.33675581140253613","0.24803921568627452","0","139","300","374","326","151","149","74","300","0.3612140417254906","0.257843137254902","0","139","300","366","334","160","140","71","295","0.3572589415170018","0.2627450980392157","0","139","300","373","327","149","151","86","287","0.36545905545654384","0.26666666666666666","0","139","300","305","395","162","138","59","246","0.422239914011729","0.3813725490196078","0.27070707070707073","139","300","289","411","155","145","71","218","0.4464006206351913","0.39705882352941174","0.3104166666666667","139","300","314","386","149","151","76","238","0.43362989101191846","0.37058823529411766","0.28","139","300","308","392","145","155","58","250","0.4264824405122481","0.3872549019607843","0.3007662835249042","139","300","306","394","161","139","52","254","0.43324554177580515","0.39019607843137255","0.29133858267716534","139","300","228","472","140","160","57","171","0.5128170412736643","0.5333333333333333","0.6019047619047619","139","300","240","460","146","154","75","165","0.5146425618648046","0.5343137254901961","0.596078431372549","139","300","245","455","156","144","65","180","0.5115919298434493","0.5029411764705882","0.5575757575757576","139","300","239","461","148","152","68","171","0.5186618044687558","0.5431372549019607","0.6149425287356322","139","300","228","472","139","161","67","161","0.5087792894808518","0.538235294117647","0.5930902111324377","139","300","162","538","160","140","67","95","0.6087521470704358","0.6686274509803921","0.9063136456211812","139","300","153","547","138","162","59","94","0.6081000071787349","0.6882352941176471","0.9096267190569745","139","300","161","539","155","145","77","84","0.604339924474272","0.6833333333333333","0.9015748031496063","139","300","168","532","143","157","64","104","0.6016743152913977","0.6941176470588235","0.9024856596558317","139","300","164","536","138","162","62","102","0.5959813535122385","0.6764705882352942","0.888671875","139","300","142","558","162","138","74","68","0.6337923424450872","0.7274509803921568","1","139","300","140","560","154","146","72","68","0.6393015974129584","0.7450980392156863","1","139","300","149","551","151","149","71","78","0.6242850887546801","0.7392156862745098","1","139","300","131","569","153","147","58","73","0.6235287969279818","0.7303921568627451","1","139","300","139","561","133","167","77","62","0.6336878127968479","0.7519607843137255","1"
,"140","300","346","354","147","153","70","276","0.35933766410113743","0.2656862745098039","0","140","300","387","313","158","142","59","328","0.3367558114025358","0.24803921568627452","0","140","300","374","326","151","149","74","300","0.3612140417254908","0.257843137254902","0","140","300","366","334","160","140","71","295","0.35725894151700227","0.2627450980392157","0","140","300","373","327","149","151","86","287","0.3654590554565438","0.26666666666666666","0","140","300","305","395","162","138","59","246","0.42223991401172867","0.3813725490196078","0.27070707070707073","140","300","289","411","155","145","71","218","0.4464006206351916","0.39705882352941174","0.3104166666666667","140","300","314","386","149","151","76","238","0.43362989101191796","0.37058823529411766","0.28","140","300","308","392","145","155","58","250","0.42648244051224843","0.3872549019607843","0.3007662835249042","140","300","306","394","161","139","52","254","0.4332455417758055","0.39019607843137255","0.29133858267716534","140","300","228","472","140","160","57","171","0.5128170412736645","0.5333333333333333","0.6019047619047619","140","300","240","460","146","154","75","165","0.5146425618648043","0.5343137254901961","0.596078431372549","140","300","245","455","156","144","65","180","0.511591929843449","0.5029411764705882","0.5575757575757576","140","300","239","461","148","152","68","171","0.5186618044687556","0.5431372549019607","0.6149425287356322","140","300","228","472","139","161","67","161","0.5087792894808514","0.538235294117647","0.5930902111324377","140","300","162","538","160","140","67","95","0.6087521470704348","0.6686274509803921","0.9063136456211812","140","300","153","547","138","162","59","94","0.6081000071787335","0.6882352941176471","0.9096267190569745","140","300","161","539","155","145","77","84","0.6043399244742722","0.6833333333333333","0.9015748031496063","140","300","168","532","143","157","64","104","0.601674315291398","0.6941176470588235","0.9024856596558317","140","300","164","536","138","162","62","102","0.5959813535122385","0.6764705882352942","0.888671875","140","300","142","558","162","138","74","68","0.6337923424450861","0.7274509803921568","1","140","300","140","560","154","146","72","68","0.6393015974129579","0.7450980392156863","1","140","300","149","551","151","149","71","78","0.6242850887546793","0.7392156862745098","1","140","300","131","569","153","147","58","73","0.6235287969279824","0.7303921568627451","1","140","300","139","561","133","167","77","62","0.6336878127968473","0.7519607843137255","1"
,"141","300","346","354","147","153","70","276","0.35933766410113727","0.2656862745098039","0","141","300","387","313","158","142","59","328","0.3367558114025359","0.24803921568627452","0","141","300","374","326","151","149","74","300","0.3612140417254908","0.257843137254902","0","141","300","366","334","160","140","71","295","0.3572589415170021","0.2627450980392157","0","141","300","373","327","149","151","86","287","0.36545905545654367","0.26666666666666666","0","141","300","305","395","162","138","59","246","0.42223991401172906","0.3813725490196078","0.27070707070707073","141","300","289","411","155","145","71","218","0.44640062063519154","0.39705882352941174","0.3104166666666667","141","300","314","386","149","151","76","238","0.43362989101191834","0.37058823529411766","0.28","141","300","308","392","145","155","58","250","0.42648244051224804","0.3872549019607843","0.3007662835249042","141","300","306","394","161","139","52","254","0.43324554177580565","0.39019607843137255","0.29133858267716534","141","300","228","472","140","160","57","171","0.5128170412736642","0.5333333333333333","0.6019047619047619","141","300","240","460","146","154","75","165","0.5146425618648037","0.5343137254901961","0.596078431372549","141","300","245","455","156","144","65","180","0.5115919298434489","0.5029411764705882","0.5575757575757576","141","300","239","461","148","152","68","171","0.5186618044687549","0.5431372549019607","0.6149425287356322","141","300","228","472","139","161","67","161","0.5087792894808516","0.538235294117647","0.5930902111324377","141","300","162","538","160","140","67","95","0.6087521470704356","0.6686274509803921","0.9063136456211812","141","300","153","547","138","162","59","94","0.6081000071787341","0.6882352941176471","0.9096267190569745","141","300","161","539","155","145","77","84","0.6043399244742721","0.6833333333333333","0.9015748031496063","141","300","168","532","143","157","64","104","0.6016743152913978","0.6941176470588235","0.9024856596558317","141","300","164","536","138","162","62","102","0.5959813535122389","0.6764705882352942","0.888671875","141","300","142","558","162","138","74","68","0.6337923424450871","0.7274509803921568","1","141","300","140","560","154","146","72","68","0.6393015974129588","0.7450980392156863","1","141","300","149","551","151","149","71","78","0.6242850887546787","0.7392156862745098","1","141","300","131","569","153","147","58","73","0.6235287969279817","0.7303921568627451","1","141","300","139","561","133","167","77","62","0.6336878127968472","0.7519607843137255","1"
,"142","300","346","354","147","153","70","276","0.35933766410113777","0.2656862745098039","0","142","300","387","313","158","142","59","328","0.3367558114025363","0.24803921568627452","0","142","300","374","326","151","149","74","300","0.36121404172549026","0.257843137254902","0","142","300","366","334","160","140","71","295","0.3572589415170022","0.2627450980392157","0","142","300","373","327","149","151","86","287","0.36545905545654367","0.26666666666666666","0","142","300","305","395","162","138","59","246","0.42223991401172933","0.3813725490196078","0.27070707070707073","142","300","289","411","155","145","71","218","0.44640062063519137","0.39705882352941174","0.3104166666666667","142","300","314","386","149","151","76","238","0.4336298910119182","0.37058823529411766","0.28","142","300","308","392","145","155","58","250","0.4264824405122483","0.3872549019607843","0.3007662835249042","142","300","306","394","161","139","52","254","0.433245541775805","0.39019607843137255","0.29133858267716534","142","300","228","472","140","160","57","171","0.5128170412736639","0.5333333333333333","0.6019047619047619","142","300","240","460","146","154","75","165","0.5146425618648045","0.5343137254901961","0.596078431372549","142","300","245","455","156","144","65","180","0.511591929843449","0.5029411764705882","0.5575757575757576","142","300","239","461","148","152","68","171","0.5186618044687555","0.5431372549019607","0.6149425287356322","142","300","228","472","139","161","67","161","0.5087792894808515","0.538235294117647","0.5930902111324377","142","300","162","538","160","140","67","95","0.6087521470704346","0.6686274509803921","0.9063136456211812","142","300","153","547","138","162","59","94","0.6081000071787337","0.6882352941176471","0.9096267190569745","142","300","161","539","155","145","77","84","0.604339924474272","0.6833333333333333","0.9015748031496063","142","300","168","532","143","157","64","104","0.6016743152913979","0.6941176470588235","0.9024856596558317","142","300","164","536","138","162","62","102","0.5959813535122382","0.6764705882352942","0.888671875","142","300","142","558","162","138","74","68","0.6337923424450866","0.7274509803921568","1","142","300","140","560","154","146","72","68","0.639301597412959","0.7450980392156863","1","142","300","149","551","151","149","71","78","0.6242850887546789","0.7392156862745098","1","142","300","131","569","153","147","58","73","0.6235287969279808","0.7303921568627451","1","142","300","139","561","133","167","77","62","0.6336878127968472","0.7519607843137255","1"
,"143","300","346","354","147","153","70","276","0.3593376641011379","0.2656862745098039","0","143","300","387","313","158","142","59","328","0.33675581140253613","0.24803921568627452","0","143","300","374","326","151","149","74","300","0.36121404172549054","0.257843137254902","0","143","300","366","334","160","140","71","295","0.357258941517002","0.2627450980392157","0","143","300","373","327","149","151","86","287","0.36545905545654384","0.26666666666666666","0","143","300","305","395","162","138","59","246","0.42223991401172845","0.3813725490196078","0.27070707070707073","143","300","289","411","155","145","71","218","0.44640062063519126","0.39705882352941174","0.3104166666666667","143","300","314","386","149","151","76","238","0.433629891011918","0.37058823529411766","0.28","143","300","308","392","145","155","58","250","0.42648244051224815","0.3872549019607843","0.3007662835249042","143","300","306","394","161","139","52","254","0.4332455417758057","0.39019607843137255","0.29133858267716534","143","300","228","472","140","160","57","171","0.512817041273664","0.5333333333333333","0.6019047619047619","143","300","240","460","146","154","75","165","0.5146425618648041","0.5343137254901961","0.596078431372549","143","300","245","455","156","144","65","180","0.5115919298434488","0.5029411764705882","0.5575757575757576","143","300","239","461","148","152","68","171","0.518661804468756","0.5431372549019607","0.6149425287356322","143","300","228","472","139","161","67","161","0.5087792894808516","0.538235294117647","0.5930902111324377","143","300","162","538","160","140","67","95","0.6087521470704348","0.6686274509803921","0.9063136456211812","143","300","153","547","138","162","59","94","0.6081000071787344","0.6882352941176471","0.9096267190569745","143","300","161","539","155","145","77","84","0.6043399244742725","0.6833333333333333","0.9015748031496063","143","300","168","532","143","157","64","104","0.6016743152913988","0.6941176470588235","0.9024856596558317","143","300","164","536","138","162","62","102","0.5959813535122378","0.6764705882352942","0.888671875","143","300","142","558","162","138","74","68","0.6337923424450866","0.7274509803921568","1","143","300","140","560","154","146","72","68","0.6393015974129584","0.7450980392156863","1","143","300","149","551","151","149","71","78","0.6242850887546793","0.7392156862745098","1","143","300","131","569","153","147","58","73","0.623528796927982","0.7303921568627451","1","143","300","139","561","133","167","77","62","0.6336878127968477","0.7519607843137255","1"
,"144","300","346","354","147","153","70","276","0.35933766410113777","0.2656862745098039","0","144","300","387","313","158","142","59","328","0.33675581140253613","0.24803921568627452","0","144","300","374","326","151","149","74","300","0.3612140417254904","0.257843137254902","0","144","300","366","334","160","140","71","295","0.35725894151700194","0.2627450980392157","0","144","300","373","327","149","151","86","287","0.3654590554565437","0.26666666666666666","0","144","300","305","395","162","138","59","246","0.42223991401172883","0.3813725490196078","0.27070707070707073","144","300","289","411","155","145","71","218","0.44640062063519165","0.39705882352941174","0.3104166666666667","144","300","314","386","149","151","76","238","0.4336298910119182","0.37058823529411766","0.28","144","300","308","392","145","155","58","250","0.42648244051224826","0.3872549019607843","0.3007662835249042","144","300","306","394","161","139","52","254","0.4332455417758054","0.39019607843137255","0.29133858267716534","144","300","228","472","140","160","57","171","0.5128170412736641","0.5333333333333333","0.6019047619047619","144","300","240","460","146","154","75","165","0.5146425618648042","0.5343137254901961","0.596078431372549","144","300","245","455","156","144","65","180","0.5115919298434488","0.5029411764705882","0.5575757575757576","144","300","239","461","148","152","68","171","0.5186618044687558","0.5431372549019607","0.6149425287356322","144","300","228","472","139","161","67","161","0.5087792894808516","0.538235294117647","0.5930902111324377","144","300","162","538","160","140","67","95","0.6087521470704353","0.6686274509803921","0.9063136456211812","144","300","153","547","138","162","59","94","0.6081000071787346","0.6882352941176471","0.9096267190569745","144","300","161","539","155","145","77","84","0.6043399244742719","0.6833333333333333","0.9015748031496063","144","300","168","532","143","157","64","104","0.6016743152913977","0.6941176470588235","0.9024856596558317","144","300","164","536","138","162","62","102","0.5959813535122381","0.6764705882352942","0.888671875","144","300","142","558","162","138","74","68","0.6337923424450879","0.7274509803921568","1","144","300","140","560","154","146","72","68","0.6393015974129591","0.7450980392156863","1","144","300","149","551","151","149","71","78","0.6242850887546786","0.7392156862745098","1","144","300","131","569","153","147","58","73","0.6235287969279814","0.7303921568627451","1","144","300","139","561","133","167","77","62","0.6336878127968482","0.7519607843137255","1"
,"145","300","346","354","147","153","70","276","0.35933766410113727","0.2656862745098039","0","145","300","387","313","158","142","59","328","0.3367558114025359","0.24803921568627452","0","145","300","374","326","151","149","74","300","0.3612140417254902","0.257843137254902","0","145","300","366","334","160","140","71","295","0.3572589415170018","0.2627450980392157","0","145","300","373","327","149","151","86","287","0.3654590554565437","0.26666666666666666","0","145","300","305","395","162","138","59","246","0.4222399140117285","0.3813725490196078","0.27070707070707073","145","300","289","411","155","145","71","218","0.446400620635191","0.39705882352941174","0.3104166666666667","145","300","314","386","149","151","76","238","0.4336298910119181","0.37058823529411766","0.28","145","300","308","392","145","155","58","250","0.42648244051224876","0.3872549019607843","0.3007662835249042","145","300","306","394","161","139","52","254","0.4332455417758056","0.39019607843137255","0.29133858267716534","145","300","228","472","140","160","57","171","0.5128170412736641","0.5333333333333333","0.6019047619047619","145","300","240","460","146","154","75","165","0.5146425618648046","0.5343137254901961","0.596078431372549","145","300","245","455","156","144","65","180","0.511591929843449","0.5029411764705882","0.5575757575757576","145","300","239","461","148","152","68","171","0.5186618044687556","0.5431372549019607","0.6149425287356322","145","300","228","472","139","161","67","161","0.5087792894808515","0.538235294117647","0.5930902111324377","145","300","162","538","160","140","67","95","0.6087521470704357","0.6686274509803921","0.9063136456211812","145","300","153","547","138","162","59","94","0.6081000071787349","0.6882352941176471","0.9096267190569745","145","300","161","539","155","145","77","84","0.6043399244742723","0.6833333333333333","0.9015748031496063","145","300","168","532","143","157","64","104","0.6016743152913984","0.6941176470588235","0.9024856596558317","145","300","164","536","138","162","62","102","0.595981353512238","0.6764705882352942","0.888671875","145","300","142","558","162","138","74","68","0.6337923424450868","0.7274509803921568","1","145","300","140","560","154","146","72","68","0.6393015974129589","0.7450980392156863","1","145","300","149","551","151","149","71","78","0.6242850887546791","0.7392156862745098","1","145","300","131","569","153","147","58","73","0.623528796927982","0.7303921568627451","1","145","300","139","561","133","167","77","62","0.6336878127968475","0.7519607843137255","1"
,"146","300","346","354","147","153","70","276","0.3593376641011379","0.2656862745098039","0","146","300","387","313","158","142","59","328","0.33675581140253585","0.24803921568627452","0","146","300","374","326","151","149","74","300","0.36121404172549043","0.257843137254902","0","146","300","366","334","160","140","71","295","0.3572589415170022","0.2627450980392157","0","146","300","373","327","149","151","86","287","0.3654590554565438","0.26666666666666666","0","146","300","305","395","162","138","59","246","0.4222399140117291","0.3813725490196078","0.27070707070707073","146","300","289","411","155","145","71","218","0.4464006206351916","0.39705882352941174","0.3104166666666667","146","300","314","386","149","151","76","238","0.43362989101191757","0.37058823529411766","0.28","146","300","308","392","145","155","58","250","0.42648244051224826","0.3872549019607843","0.3007662835249042","146","300","306","394","161","139","52","254","0.43324554177580527","0.39019607843137255","0.29133858267716534","146","300","228","472","140","160","57","171","0.5128170412736635","0.5333333333333333","0.6019047619047619","146","300","240","460","146","154","75","165","0.5146425618648046","0.5343137254901961","0.596078431372549","146","300","245","455","156","144","65","180","0.5115919298434493","0.5029411764705882","0.5575757575757576","146","300","239","461","148","152","68","171","0.5186618044687552","0.5431372549019607","0.6149425287356322","146","300","228","472","139","161","67","161","0.508779289480852","0.538235294117647","0.5930902111324377","146","300","162","538","160","140","67","95","0.608752147070436","0.6686274509803921","0.9063136456211812","146","300","153","547","138","162","59","94","0.6081000071787346","0.6882352941176471","0.9096267190569745","146","300","161","539","155","145","77","84","0.6043399244742709","0.6833333333333333","0.9015748031496063","146","300","168","532","143","157","64","104","0.6016743152913977","0.6941176470588235","0.9024856596558317","146","300","164","536","138","162","62","102","0.5959813535122382","0.6764705882352942","0.888671875","146","300","142","558","162","138","74","68","0.6337923424450858","0.7274509803921568","1","146","300","140","560","154","146","72","68","0.6393015974129599","0.7450980392156863","1","146","300","149","551","151","149","71","78","0.6242850887546784","0.7392156862745098","1","146","300","131","569","153","147","58","73","0.6235287969279811","0.7303921568627451","1","146","300","139","561","133","167","77","62","0.6336878127968472","0.7519607843137255","1"
,"147","300","346","354","147","153","70","276","0.3593376641011374","0.2656862745098039","0","147","300","387","313","158","142","59","328","0.3367558114025357","0.24803921568627452","0","147","300","374","326","151","149","74","300","0.36121404172549065","0.257843137254902","0","147","300","366","334","160","140","71","295","0.3572589415170023","0.2627450980392157","0","147","300","373","327","149","151","86","287","0.3654590554565437","0.26666666666666666","0","147","300","305","395","162","138","59","246","0.4222399140117286","0.3813725490196078","0.27070707070707073","147","300","289","411","155","145","71","218","0.44640062063519126","0.39705882352941174","0.3104166666666667","147","300","314","386","149","151","76","238","0.43362989101191785","0.37058823529411766","0.28","147","300","308","392","145","155","58","250","0.4264824405122482","0.3872549019607843","0.3007662835249042","147","300","306","394","161","139","52","254","0.4332455417758058","0.39019607843137255","0.29133858267716534","147","300","228","472","140","160","57","171","0.5128170412736645","0.5333333333333333","0.6019047619047619","147","300","240","460","146","154","75","165","0.5146425618648045","0.5343137254901961","0.596078431372549","147","300","245","455","156","144","65","180","0.511591929843449","0.5029411764705882","0.5575757575757576","147","300","239","461","148","152","68","171","0.5186618044687552","0.5431372549019607","0.6149425287356322","147","300","228","472","139","161","67","161","0.5087792894808519","0.538235294117647","0.5930902111324377","147","300","162","538","160","140","67","95","0.6087521470704357","0.6686274509803921","0.9063136456211812","147","300","153","547","138","162","59","94","0.6081000071787346","0.6882352941176471","0.9096267190569745","147","300","161","539","155","145","77","84","0.6043399244742713","0.6833333333333333","0.9015748031496063","147","300","168","532","143","157","64","104","0.6016743152913989","0.6941176470588235","0.9024856596558317","147","300","164","536","138","162","62","102","0.5959813535122395","0.6764705882352942","0.888671875","147","300","142","558","162","138","74","68","0.633792342445087","0.7274509803921568","1","147","300","140","560","154","146","72","68","0.6393015974129588","0.7450980392156863","1","147","300","149","551","151","149","71","78","0.6242850887546799","0.7392156862745098","1","147","300","131","569","153","147","58","73","0.6235287969279809","0.7303921568627451","1","147","300","139","561","133","167","77","62","0.6336878127968473","0.7519607843137255","1"
,"148","300","346","354","147","153","70","276","0.35933766410113777","0.2656862745098039","0","148","300","387","313","158","142","59","328","0.33675581140253613","0.24803921568627452","0","148","300","374","326","151","149","74","300","0.3612140417254902","0.257843137254902","0","148","300","366","334","160","140","71","295","0.35725894151700227","0.2627450980392157","0","148","300","373","327","149","151","86","287","0.3654590554565437","0.26666666666666666","0","148","300","305","395","162","138","59","246","0.4222399140117285","0.3813725490196078","0.27070707070707073","148","300","289","411","155","145","71","218","0.4464006206351915","0.39705882352941174","0.3104166666666667","148","300","314","386","149","151","76","238","0.4336298910119181","0.37058823529411766","0.28","148","300","308","392","145","155","58","250","0.4264824405122485","0.3872549019607843","0.3007662835249042","148","300","306","394","161","139","52","254","0.43324554177580515","0.39019607843137255","0.29133858267716534","148","300","228","472","140","160","57","171","0.5128170412736643","0.5333333333333333","0.6019047619047619","148","300","240","460","146","154","75","165","0.5146425618648041","0.5343137254901961","0.596078431372549","148","300","245","455","156","144","65","180","0.5115919298434489","0.5029411764705882","0.5575757575757576","148","300","239","461","148","152","68","171","0.5186618044687551","0.5431372549019607","0.6149425287356322","148","300","228","472","139","161","67","161","0.5087792894808514","0.538235294117647","0.5930902111324377","148","300","162","538","160","140","67","95","0.6087521470704359","0.6686274509803921","0.9063136456211812","148","300","153","547","138","162","59","94","0.6081000071787349","0.6882352941176471","0.9096267190569745","148","300","161","539","155","145","77","84","0.6043399244742728","0.6833333333333333","0.9015748031496063","148","300","168","532","143","157","64","104","0.6016743152913977","0.6941176470588235","0.9024856596558317","148","300","164","536","138","162","62","102","0.5959813535122379","0.6764705882352942","0.888671875","148","300","142","558","162","138","74","68","0.6337923424450878","0.7274509803921568","1","148","300","140","560","154","146","72","68","0.6393015974129592","0.7450980392156863","1","148","300","149","551","151","149","71","78","0.6242850887546784","0.7392156862745098","1","148","300","131","569","153","147","58","73","0.6235287969279825","0.7303921568627451","1","148","300","139","561","133","167","77","62","0.6336878127968473","0.7519607843137255","1"
,"149","300","346","354","147","153","70","276","0.3593376641011379","0.2656862745098039","0","149","300","387","313","158","142","59","328","0.33675581140253613","0.24803921568627452","0","149","300","374","326","151","149","74","300","0.36121404172549054","0.257843137254902","0","149","300","366","334","160","140","71","295","0.35725894151700177","0.2627450980392157","0","149","300","373","327","149","151","86","287","0.3654590554565438","0.26666666666666666","0","149","300","305","395","162","138","59","246","0.42223991401172895","0.3813725490196078","0.27070707070707073","149","300","289","411","155","145","71","218","0.4464006206351915","0.39705882352941174","0.3104166666666667","149","300","314","386","149","151","76","238","0.4336298910119176","0.37058823529411766","0.28","149","300","308","392","145","155","58","250","0.42648244051224815","0.3872549019607843","0.3007662835249042","149","300","306","394","161","139","52","254","0.4332455417758055","0.39019607843137255","0.29133858267716534","149","300","228","472","140","160","57","171","0.5128170412736638","0.5333333333333333","0.6019047619047619","149","300","240","460","146","154","75","165","0.5146425618648043","0.5343137254901961","0.596078431372549","149","300","245","455","156","144","65","180","0.5115919298434486","0.5029411764705882","0.5575757575757576","149","300","239","461","148","152","68","171","0.5186618044687556","0.5431372549019607","0.6149425287356322","149","300","228","472","139","161","67","161","0.5087792894808515","0.538235294117647","0.5930902111324377","149","300","162","538","160","140","67","95","0.6087521470704357","0.6686274509803921","0.9063136456211812","149","300","153","547","138","162","59","94","0.6081000071787344","0.6882352941176471","0.9096267190569745","149","300","161","539","155","145","77","84","0.6043399244742724","0.6833333333333333","0.9015748031496063","149","300","168","532","143","157","64","104","0.6016743152913975","0.6941176470588235","0.9024856596558317","149","300","164","536","138","162","62","102","0.5959813535122388","0.6764705882352942","0.888671875","149","300","142","558","162","138","74","68","0.6337923424450863","0.7274509803921568","1","149","300","140","560","154","146","72","68","0.6393015974129592","0.7450980392156863","1","149","300","149","551","151","149","71","78","0.6242850887546785","0.7392156862745098","1","149","300","131","569","153","147","58","73","0.6235287969279821","0.7303921568627451","1","149","300","139","561","133","167","77","62","0.6336878127968474","0.7519607843137255","1"
,"150","300","346","354","147","153","70","276","0.3593376641011375","0.2656862745098039","0","150","300","387","313","158","142","59","328","0.33675581140253574","0.24803921568627452","0","150","300","374","326","151","149","74","300","0.36121404172549076","0.257843137254902","0","150","300","366","334","160","140","71","295","0.3572589415170018","0.2627450980392157","0","150","300","373","327","149","151","86","287","0.36545905545654384","0.26666666666666666","0","150","300","305","395","162","138","59","246","0.4222399140117289","0.3813725490196078","0.27070707070707073","150","300","289","411","155","145","71","218","0.44640062063519126","0.39705882352941174","0.3104166666666667","150","300","314","386","149","151","76","238","0.4336298910119186","0.37058823529411766","0.28","150","300","308","392","145","155","58","250","0.4264824405122482","0.3872549019607843","0.3007662835249042","150","300","306","394","161","139","52","254","0.4332455417758056","0.39019607843137255","0.29133858267716534","150","300","228","472","140","160","57","171","0.5128170412736639","0.5333333333333333","0.6019047619047619","150","300","240","460","146","154","75","165","0.5146425618648041","0.5343137254901961","0.596078431372549","150","300","245","455","156","144","65","180","0.5115919298434489","0.5029411764705882","0.5575757575757576","150","300","239","461","148","152","68","171","0.5186618044687555","0.5431372549019607","0.6149425287356322","150","300","228","472","139","161","67","161","0.508779289480851","0.538235294117647","0.5930902111324377","150","300","162","538","160","140","67","95","0.6087521470704353","0.6686274509803921","0.9063136456211812","150","300","153","547","138","162","59","94","0.6081000071787342","0.6882352941176471","0.9096267190569745","150","300","161","539","155","145","77","84","0.6043399244742723","0.6833333333333333","0.9015748031496063","150","300","168","532","143","157","64","104","0.6016743152913978","0.6941176470588235","0.9024856596558317","150","300","164","536","138","162","62","102","0.5959813535122389","0.6764705882352942","0.888671875","150","300","142","558","162","138","74","68","0.6337923424450871","0.7274509803921568","1","150","300","140","560","154","146","72","68","0.6393015974129594","0.7450980392156863","1","150","300","149","551","151","149","71","78","0.6242850887546785","0.7392156862745098","1","150","300","131","569","153","147","58","73","0.6235287969279811","0.7303921568627451","1","150","300","139","561","133","167","77","62","0.6336878127968472","0.7519607843137255","1"
