"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"opinion-dynamics.nlogo"
"MediaShockANDCorruption"
"07/17/2025 15:39:05:221 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","media-shock?","corruption-active?","opinion-drift?","[step]","avg-trust","avg-surveillance","avg-inclusion","avg-net-density","links-formed-this-tick","links-broken-this-tick","count turtles with [opinion-trust < 0.3]","count turtles with [count link-neighbors = 0]"
"3","true","true","false","155","0","0.4282724168773152","0.4831078857762941","7.484313725490196","0","0","1020","0"
"2","true","true","false","165","0","0.4923474672715161","0.48375934556017397","7.46078431372549","0","0","1020","0"
"4","true","true","false","165","0","0.49557250293663924","0.5096784182131282","7.41764705882353","0","0","1020","0"
"5","true","true","false","149","0","0.47588845273736236","0.47629527650573833","7.568627450980392","0","0","1020","0"
"1","true","true","false","105","0","0.4580487882613764","0.4854719296074496","7.3431372549019605","0","0","1020","0"
"3","true","true","false","156","0","0.42774746193384416","0.4831140430178903","7.484313725490196","0","0","1020","0"
"4","true","true","false","166","0","0.4955469232296928","0.5096593363242993","7.41764705882353","0","0","1020","0"
"5","true","true","false","150","0","0.4758766800659103","0.4763702717301186","7.568627450980392","0","0","1020","0"
"2","true","true","false","166","0","0.4923685688557926","0.4837165231810254","7.46078431372549","0","0","1020","0"
"3","true","true","false","157","0","0.42743888585032663","0.48298554675858907","7.484313725490196","0","0","1020","0"
"2","true","true","false","167","0","0.49236206590031084","0.4837258970839557","7.46078431372549","0","0","1020","0"
"5","true","true","false","151","0","0.47587297245871524","0.47631686202941137","7.568627450980392","0","0","1020","0"
"4","true","true","false","167","0","0.495503523671869","0.5096501911024547","7.41764705882353","0","0","1020","0"
"1","true","true","false","106","0","0.45793244417173345","0.4849917432181648","7.3431372549019605","0","0","1020","0"
"2","true","true","false","168","0","0.49233461807583173","0.4837153420232479","7.46078431372549","0","0","1020","0"
"3","true","true","false","158","0","0.4266312867868993","0.4828045550653189","7.484313725490196","0","0","1020","0"
"5","true","true","false","152","0","0.4759087242098355","0.47630796005236314","7.568627450980392","0","0","1020","0"
"4","true","true","false","168","0","0.4954975861547153","0.5096542558899836","7.41764705882353","0","0","1020","0"
"1","true","true","false","107","0","0.4578993908448044","0.4848807487847433","7.3431372549019605","0","0","1020","0"
"3","true","true","false","159","0","0.4256826521482712","0.4827530832835983","7.484313725490196","0","0","1020","0"
"5","true","true","false","153","0","0.47593219700123107","0.47628181907752537","7.568627450980392","0","0","1020","0"
"2","true","true","false","169","0","0.49229179279688307","0.48365068831169294","7.46078431372549","0","0","1020","0"
"1","true","true","false","108","0","0.45801187018890893","0.4846623100124453","7.3431372549019605","0","0","1020","0"
"4","true","true","false","169","0","0.4954349338588619","0.5096453612773593","7.41764705882353","0","0","1020","0"
"3","true","true","false","160","0","0.4251979693303465","0.48280377818605114","7.484313725490196","0","0","1020","0"
"5","true","true","false","154","0","0.47593736429179034","0.47626960743778374","7.568627450980392","0","0","1020","0"
"2","true","true","false","170","0","0.4922844435981856","0.4836541626295914","7.46078431372549","0","0","1020","0"
"4","true","true","false","170","0","0.49538042589496334","0.5096166359955233","7.41764705882353","0","0","1020","0"
"1","true","true","false","109","0","0.45749175996971037","0.484404473976894","7.3431372549019605","0","0","1020","0"
"3","true","true","false","161","0","0.4250039695996875","0.482759518294248","7.484313725490196","0","0","1020","0"
"5","true","true","false","155","0","0.47593280846340713","0.47624782048999925","7.568627450980392","0","0","1020","0"
"2","true","true","false","171","0","0.49225601359363824","0.4836175128613002","7.46078431372549","0","0","1020","0"
"4","true","true","false","171","0","0.4954120715861226","0.509611779458187","7.41764705882353","0","0","1020","0"
"1","true","true","false","110","0","0.4574066569615042","0.4844193360530254","7.3431372549019605","0","0","1020","0"
"3","true","true","false","162","0","0.4248044775537038","0.48274772529558124","7.484313725490196","0","0","1020","0"
"2","true","true","false","172","0","0.49229526867690715","0.4835779474236436","7.46078431372549","0","0","1020","0"
"5","true","true","false","156","0","0.47592390100854925","0.47626810701372263","7.568627450980392","0","0","1020","0"
"4","true","true","false","172","0","0.49535948485326237","0.5096172212324441","7.41764705882353","0","0","1020","0"
"2","true","true","false","173","0","0.49227238695699665","0.48357755055076246","7.46078431372549","0","0","1020","0"
"1","true","true","false","111","0","0.45706456915278304","0.48418823772051195","7.3431372549019605","0","0","1020","0"
"3","true","true","false","163","0","0.4244670351580299","0.48263017265077435","7.484313725490196","0","0","1020","0"
"4","true","true","false","173","0","0.4953832377563282","0.5096150926789216","7.41764705882353","0","0","1020","0"
"5","true","true","false","157","0","0.47593959701041244","0.47631009117043605","7.568627450980392","0","0","1020","0"
"2","true","true","false","174","0","0.4922720898709181","0.48358882978989937","7.46078431372549","0","0","1020","0"
"1","true","true","false","112","0","0.4574665203171704","0.4842082106695306","7.3431372549019605","0","0","1020","0"
"3","true","true","false","164","0","0.42303217872093823","0.4825212359738305","7.484313725490196","0","0","1020","0"
"4","true","true","false","174","0","0.4953332815024926","0.5095838829592273","7.41764705882353","0","0","1020","0"
"2","true","true","false","175","0","0.49227120012377146","0.48357214038271606","7.46078431372549","0","0","1020","0"
"5","true","true","false","158","0","0.475928842313778","0.4763523386469658","7.568627450980392","0","0","1020","0"
"3","true","true","false","165","0","0.42357052465698436","0.4825432099309173","7.484313725490196","0","0","1020","0"
"4","true","true","false","175","0","0.49530816403859","0.5095737816070375","7.41764705882353","0","0","1020","0"
"1","true","true","false","113","0","0.4576190339622824","0.4841365072713643","7.3431372549019605","0","0","1020","0"
"4","true","true","false","176","0","0.495233396090427","0.5095728844223971","7.41764705882353","0","0","1020","0"
"3","true","true","false","166","0","0.4231831539979241","0.4824611009625425","7.484313725490196","0","0","1020","0"
"5","true","true","false","159","0","0.4759433696201133","0.4762513075463195","7.568627450980392","0","0","1020","0"
"2","true","true","false","176","0","0.4922670514206524","0.4835447589409921","7.46078431372549","0","0","1020","0"
"4","true","true","false","177","0","0.49517457227852374","0.509569250040174","7.41764705882353","0","0","1020","0"
"1","true","true","false","114","0","0.4572435464809011","0.4839486183528274","7.3431372549019605","0","0","1020","0"
"3","true","true","false","167","0","0.4234269752440587","0.4823269822122485","7.484313725490196","0","0","1020","0"
"5","true","true","false","160","0","0.4759511942333559","0.4762269730243403","7.568627450980392","0","0","1020","0"
"2","true","true","false","177","0","0.49224100226755546","0.48357441074705526","7.46078431372549","0","0","1020","0"
"4","true","true","false","178","0","0.49518757172975303","0.5095779592488766","7.41764705882353","0","0","1020","0"
"1","true","true","false","115","0","0.45706290560422597","0.4835938174420085","7.3431372549019605","0","0","1020","0"
"3","true","true","false","168","0","0.42310585375385235","0.48235455212683725","7.484313725490196","0","0","1020","0"
"5","true","true","false","161","0","0.4759620828747073","0.47619162990948866","7.568627450980392","0","0","1020","0"
"2","true","true","false","178","0","0.49222297391542424","0.48356790341980127","7.46078431372549","0","0","1020","0"
"4","true","true","false","179","0","0.4952382112429589","0.5095681033419556","7.41764705882353","0","0","1020","0"
"3","true","true","false","169","0","0.422685876595061","0.48234280917207895","7.484313725490196","0","0","1020","0"
"1","true","true","false","116","0","0.4569296484557128","0.4833777430624867","7.3431372549019605","0","0","1020","0"
"2","true","true","false","179","0","0.49222373374785255","0.4835548747529302","7.46078431372549","0","0","1020","0"
"5","true","true","false","162","0","0.4759967631683086","0.4761468421819706","7.568627450980392","0","0","1020","0"
"4","true","true","false","180","0","0.4952151171182845","0.509558368971557","7.41764705882353","0","0","1020","0"
"3","true","true","false","170","0","0.42229160636302665","0.4822076486038033","7.484313725490196","0","0","1020","0"
"2","true","true","false","180","0","0.49223562867491105","0.4835544157232636","7.46078431372549","0","0","1020","0"
"5","true","true","false","163","0","0.4760015636489463","0.47613303369748156","7.568627450980392","0","0","1020","0"
"1","true","true","false","117","0","0.4566690159651638","0.48311726233488234","7.3431372549019605","0","0","1020","0"
"4","true","true","false","181","0","0.49522781752282574","0.5095684175330557","7.41764705882353","0","0","1020","0"
"3","true","true","false","171","0","0.42231097484630864","0.48229155005889884","7.484313725490196","0","0","1020","0"
"5","true","true","false","164","0","0.4759914721575832","0.47612499949324766","7.568627450980392","0","0","1020","0"
"1","true","true","false","118","0","0.45670715884375795","0.4833261797077102","7.3431372549019605","0","0","1020","0"
"3","true","true","false","172","0","0.42169638899016765","0.48216532142882806","7.484313725490196","0","0","1020","0"
"2","true","true","false","181","0","0.4922349186338015","0.4835566204806148","7.46078431372549","0","0","1020","0"
"4","true","true","false","182","0","0.4952151752798388","0.5095552182887982","7.41764705882353","0","0","1020","0"
"5","true","true","false","165","0","0.4760003259666933","0.476141458120769","7.568627450980392","0","0","1020","0"
"1","true","true","false","119","0","0.4567634904489041","0.4827599260340718","7.3431372549019605","0","0","1020","0"
"3","true","true","false","173","0","0.4206961853674478","0.4821909086676386","7.484313725490196","0","0","1020","0"
"2","true","true","false","182","0","0.4922325417479266","0.48354535525404246","7.46078431372549","0","0","1020","0"
"5","true","true","false","166","0","0.4760093907563773","0.4761464829396174","7.568627450980392","0","0","1020","0"
"4","true","true","false","183","0","0.49520902994007876","0.5095441248015544","7.41764705882353","0","0","1020","0"
"5","true","true","false","167","0","0.47603769727966977","0.4760974199486493","7.568627450980392","0","0","1020","0"
"2","true","true","false","183","0","0.4922365966228143","0.4835488294936986","7.46078431372549","0","0","1020","0"
"3","true","true","false","174","0","0.4204819114558081","0.4822361178660735","7.484313725490196","0","0","1020","0"
"1","true","true","false","120","0","0.4567430133786646","0.48270802162197923","7.3431372549019605","0","0","1020","0"
"4","true","true","false","184","0","0.4952283521831713","0.509557568517454","7.41764705882353","0","0","1020","0"
"5","true","true","false","168","0","0.47605122948831946","0.4760914293832393","7.568627450980392","0","0","1020","0"
"3","true","true","false","175","0","0.4207231416687121","0.4824389504495493","7.484313725490196","0","0","1020","0"
"4","true","true","false","185","0","0.49521072971093333","0.5095559842583681","7.41764705882353","0","0","1020","0"
"2","true","true","false","184","0","0.4922364645504806","0.4835382979031726","7.46078431372549","0","0","1020","0"
"1","true","true","false","121","0","0.4567641405692468","0.48283652183873904","7.3431372549019605","0","0","1020","0"
"5","true","true","false","169","0","0.47604748597150415","0.47601878987135016","7.568627450980392","0","0","1020","0"
"3","true","true","false","176","0","0.42082274440864886","0.4823428060926057","7.484313725490196","0","0","1020","0"
"4","true","true","false","186","0","0.49521158407194243","0.5095573075406876","7.41764705882353","0","0","1020","0"
"2","true","true","false","185","0","0.49224769543661656","0.4835648975183089","7.46078431372549","0","0","1020","0"
"1","true","true","false","122","0","0.45676729815944095","0.48270302958555156","7.3431372549019605","0","0","1020","0"
"3","true","true","false","177","0","0.42019504754862286","0.48228389700049956","7.484313725490196","0","0","1020","0"
"5","true","true","false","170","0","0.47603317418847446","0.476016171168683","7.568627450980392","0","0","1020","0"
"4","true","true","false","187","0","0.495206384454668","0.5095491117698601","7.41764705882353","0","0","1020","0"
"2","true","true","false","186","0","0.4922500449819077","0.4835455563432691","7.46078431372549","0","0","1020","0"
"1","true","true","false","123","0","0.4567472671425289","0.48212653629962793","7.3431372549019605","0","0","1020","0"
"3","true","true","false","178","0","0.4197183337089593","0.4823781421465712","7.484313725490196","0","0","1020","0"
"4","true","true","false","188","0","0.4952478844328804","0.509524553644224","7.41764705882353","0","0","1020","0"
"5","true","true","false","171","0","0.476048995747214","0.47603335780150435","7.568627450980392","0","0","1020","0"
"2","true","true","false","187","0","0.49225166718333463","0.4835501108750493","7.46078431372549","0","0","1020","0"
"4","true","true","false","189","0","0.4952327786633525","0.509531077863003","7.41764705882353","0","0","1020","0"
"5","true","true","false","172","0","0.47605287763340476","0.4760052891953986","7.568627450980392","0","0","1020","0"
"3","true","true","false","179","0","0.4193963702755595","0.48236181122669775","7.484313725490196","0","0","1020","0"
"2","true","true","false","188","0","0.4922477441743318","0.48354035136755225","7.46078431372549","0","0","1020","0"
"1","true","true","false","124","0","0.45672728472782365","0.48212225688990684","7.3431372549019605","0","0","1020","0"
"4","true","true","false","190","0","0.49521968357302376","0.5095236257857761","7.41764705882353","0","0","1020","0"
"3","true","true","false","180","0","0.4190623361597158","0.4823477535499166","7.484313725490196","0","0","1020","0"
"5","true","true","false","173","0","0.4760574962743741","0.4760152531098419","7.568627450980392","0","0","1020","0"
"2","true","true","false","189","0","0.4922531954354452","0.4835493223838742","7.46078431372549","0","0","1020","0"
"1","true","true","false","125","0","0.45645821151403093","0.4817642579477139","7.3431372549019605","0","0","1020","0"
"4","true","true","false","191","0","0.49523361600538807","0.5095224889276805","7.41764705882353","0","0","1020","0"
"3","true","true","false","181","0","0.4186181575291239","0.48237380613437414","7.484313725490196","0","0","1020","0"
"2","true","true","false","190","0","0.49226869023285297","0.4835517511270288","7.46078431372549","0","0","1020","0"
"5","true","true","false","174","0","0.47604786893550183","0.4760259634151579","7.568627450980392","0","0","1020","0"
"1","true","true","false","126","0","0.4562664515717238","0.4819776471759735","7.3431372549019605","0","0","1020","0"
"4","true","true","false","192","0","0.49519947337496206","0.509520185031543","7.41764705882353","0","0","1020","0"
"3","true","true","false","182","0","0.418389491603303","0.4824363691886578","7.484313725490196","0","0","1020","0"
"5","true","true","false","175","0","0.476037182512962","0.4760338999469653","7.568627450980392","0","0","1020","0"
"2","true","true","false","191","0","0.4922647275218802","0.4835652268483309","7.46078431372549","0","0","1020","0"
"4","true","true","false","193","0","0.4952000623270995","0.509513036109392","7.41764705882353","0","0","1020","0"
"5","true","true","false","176","0","0.476071793648941","0.4760689774716236","7.568627450980392","0","0","1020","0"
"1","true","true","false","127","0","0.45609843334598404","0.4815686225876656","7.3431372549019605","0","0","1020","0"
"3","true","true","false","183","0","0.4176150074548912","0.4823937879700954","7.484313725490196","0","0","1020","0"
"2","true","true","false","192","0","0.4922647263074775","0.483585995573841","7.46078431372549","0","0","1020","0"
"3","true","true","false","184","0","0.4171437142720041","0.4823800781283893","7.484313725490196","0","0","1020","0"
"1","true","true","false","128","0","0.4562871464330859","0.4813669643427153","7.3431372549019605","0","0","1020","0"
"4","true","true","false","194","0","0.49522942509882806","0.5095128222302351","7.41764705882353","0","0","1020","0"
"5","true","true","false","177","0","0.47607523684069825","0.47608180713138976","7.568627450980392","0","0","1020","0"
"2","true","true","false","193","0","0.49227100280945935","0.4835856807171625","7.46078431372549","0","0","1020","0"
"4","true","true","false","195","0","0.49521398158134855","0.5095026198445443","7.41764705882353","0","0","1020","0"
"1","true","true","false","129","0","0.4562986343980028","0.4813776170962588","7.3431372549019605","0","0","1020","0"
"5","true","true","false","178","0","0.4760896624766228","0.4760384119982964","7.568627450980392","0","0","1020","0"
"3","true","true","false","185","0","0.41701907222779244","0.4823533130808862","7.484313725490196","0","0","1020","0"
"2","true","true","false","194","0","0.4922595169847863","0.483577445465928","7.46078431372549","0","0","1020","0"
"1","true","true","false","130","0","0.45617751964965425","0.4811748413924591","7.3431372549019605","0","0","1020","0"
"3","true","true","false","186","0","0.41649043076780257","0.4822577636971459","7.484313725490196","0","0","1020","0"
"2","true","true","false","195","0","0.4922701417061677","0.4835991366366589","7.46078431372549","0","0","1020","0"
"4","true","true","false","196","0","0.4952298894517928","0.5095083262471707","7.41764705882353","0","0","1020","0"
"5","true","true","false","179","0","0.4761058028409995","0.47604944785375153","7.568627450980392","0","0","1020","0"
"2","true","true","false","196","0","0.49227893636801523","0.48358181645985804","7.46078431372549","0","0","1020","0"
"5","true","true","false","180","0","0.47610582137954405","0.4760484705055957","7.568627450980392","0","0","1020","0"
"3","true","true","false","187","0","0.4163778979556584","0.4823073373917459","7.484313725490196","0","0","1020","0"
"4","true","true","false","197","0","0.4951703157606774","0.5094991345789566","7.41764705882353","0","0","1020","0"
"1","true","true","false","131","0","0.45603933604306673","0.4812128716072187","7.3431372549019605","0","0","1020","0"
"2","true","true","false","197","0","0.49227605268084335","0.4835898948393073","7.46078431372549","0","0","1020","0"
"3","true","true","false","188","0","0.41633678560044735","0.48232820267140575","7.484313725490196","0","0","1020","0"
"4","true","true","false","198","0","0.4951262905221822","0.5094887979492174","7.41764705882353","0","0","1020","0"
"5","true","true","false","181","0","0.4761107041415132","0.47602542823423233","7.568627450980392","0","0","1020","0"
"1","true","true","false","132","0","0.4558606437919991","0.48109101306941215","7.3431372549019605","0","0","1020","0"
"3","true","true","false","189","0","0.41566545142772776","0.4824192709592548","7.484313725490196","0","0","1020","0"
"4","true","true","false","199","0","0.4950990100074524","0.5094981490501126","7.41764705882353","0","0","1020","0"
"2","true","true","false","198","0","0.49228556419304415","0.4835870251036014","7.46078431372549","0","0","1020","0"
"5","true","true","false","182","0","0.4761010167829741","0.47602833182018284","7.568627450980392","0","0","1020","0"
"1","true","true","false","133","0","0.45568391853527784","0.4809895030848396","7.3431372549019605","0","0","1020","0"
"2","true","true","false","199","0","0.4922904738114983","0.4835895418828933","7.46078431372549","0","0","1020","0"
"5","true","true","false","183","0","0.47609211484617664","0.47602910574986723","7.568627450980392","0","0","1020","0"
"4","true","true","false","200","0","0.4950745262856255","0.5094997670706881","7.41764705882353","0","0","1020","0"
"3","true","true","false","190","0","0.4149634532533761","0.48244023947118464","7.484313725490196","0","0","1020","0"
"5","true","true","false","184","0","0.4760666450304082","0.47602480461687907","7.568627450980392","0","0","1020","0"
"2","true","true","false","200","0","0.4922899121061456","0.4835930343543865","7.46078431372549","0","0","1020","0"
"1","true","true","false","134","0","0.4555087429584398","0.4812759391482513","7.3431372549019605","0","0","1020","0"
"4","true","true","false","201","0","0.4950428052624139","0.5094996718508128","7.41764705882353","0","0","1020","0"
"3","true","true","false","191","0","0.4148071696802122","0.48252087328231","7.484313725490196","0","0","1020","0"
"5","true","true","false","185","0","0.476049045760742","0.47602906013994983","7.568627450980392","0","0","1020","0"
"1","true","true","false","135","0","0.45535404338529345","0.4810945426334692","7.3431372549019605","0","0","1020","0"
"2","true","true","false","201","0","0.49230217703647505","0.48360042023664984","7.46078431372549","0","0","1020","0"
"4","true","true","false","202","0","0.49506446264779375","0.5094995362990866","7.41764705882353","0","0","1020","0"
"3","true","true","false","192","0","0.4145149827021412","0.4824330425187457","7.484313725490196","0","0","1020","0"
"2","true","true","false","202","0","0.4922967565430868","0.48359319473849544","7.46078431372549","0","0","1020","0"
"4","true","true","false","203","0","0.4950884619921244","0.509486842134042","7.41764705882353","0","0","1020","0"
"5","true","true","false","186","0","0.4760636030111291","0.47604768358853816","7.568627450980392","0","0","1020","0"
"3","true","true","false","193","0","0.41397703309313527","0.4824599319871624","7.484313725490196","0","0","1020","0"
"1","true","true","false","136","0","0.4551855721318693","0.48088493380071856","7.3431372549019605","0","0","1020","0"
"4","true","true","false","204","0","0.49507463643672595","0.5094929361653932","7.41764705882353","0","0","1020","0"
"5","true","true","false","187","0","0.4760545742127655","0.4760573517335363","7.568627450980392","0","0","1020","0"
"3","true","true","false","194","0","0.41360621974672923","0.48242825342189094","7.484313725490196","0","0","1020","0"
"2","true","true","false","203","0","0.4922914507846358","0.48360115786762564","7.46078431372549","0","0","1020","0"
"1","true","true","false","137","0","0.45506761872885837","0.4803120271786817","7.3431372549019605","0","0","1020","0"
"4","true","true","false","205","0","0.49506979304105087","0.5094797001521129","7.41764705882353","0","0","1020","0"
"5","true","true","false","188","0","0.4760548678413945","0.4760525327288827","7.568627450980392","0","0","1020","0"
"2","true","true","false","204","0","0.49229771721938675","0.48358203601942223","7.46078431372549","0","0","1020","0"
"3","true","true","false","195","0","0.4133501594126093","0.4824869039566471","7.484313725490196","0","0","1020","0"
"1","true","true","false","138","0","0.45460720486311473","0.4803048029353608","7.3431372549019605","0","0","1020","0"
"5","true","true","false","189","0","0.47605429613314654","0.4760560807784888","7.568627450980392","0","0","1020","0"
"4","true","true","false","206","0","0.49506830431866333","0.5094661922635237","7.41764705882353","0","0","1020","0"
"3","true","true","false","196","0","0.4127836562316332","0.4824911312417377","7.484313725490196","0","0","1020","0"
"2","true","true","false","205","0","0.49230648849219855","0.4835628126393702","7.46078431372549","0","0","1020","0"
"1","true","true","false","139","0","0.4549388929419727","0.4802102868149526","7.3431372549019605","0","0","1020","0"
"4","true","true","false","207","0","0.4950920883102585","0.509468344343317","7.41764705882353","0","0","1020","0"
"5","true","true","false","190","0","0.476074429206883","0.47606017785102744","7.568627450980392","0","0","1020","0"
"3","true","true","false","197","0","0.41275772610003775","0.48239545608288414","7.484313725490196","0","0","1020","0"
"2","true","true","false","206","0","0.49230114488386756","0.48354921606242773","7.46078431372549","0","0","1020","0"
"1","true","true","false","140","0","0.45488326846629945","0.4802380093187271","7.3431372549019605","0","0","1020","0"
"4","true","true","false","208","0","0.49509639835258745","0.5094796115039708","7.41764705882353","0","0","1020","0"
"5","true","true","false","191","0","0.47608184769390477","0.47604244500007625","7.568627450980392","0","0","1020","0"
"3","true","true","false","198","0","0.41215392691801755","0.4824131964412007","7.484313725490196","0","0","1020","0"
"2","true","true","false","207","0","0.4922978220877533","0.4835526105077842","7.46078431372549","0","0","1020","0"
"4","true","true","false","209","0","0.49510005042249217","0.5094737198064284","7.41764705882353","0","0","1020","0"
"5","true","true","false","192","0","0.4760825811236624","0.47605801982820317","7.568627450980392","0","0","1020","0"
"1","true","true","false","141","0","0.45492113947203466","0.4804345627933755","7.3431372549019605","0","0","1020","0"
"2","true","true","false","208","0","0.49229809132591956","0.4835394132408427","7.46078431372549","0","0","1020","0"
"4","true","true","false","210","0","0.49508767561795264","0.5094685923531426","7.41764705882353","0","0","1020","0"
"3","true","true","false","199","0","0.41176622180458095","0.48239103049189735","7.484313725490196","0","0","1020","0"
"5","true","true","false","193","0","0.4760739102966399","0.4760298537419134","7.568627450980392","0","0","1020","0"
"1","true","true","false","142","0","0.4550825656613077","0.48045565638997045","7.3431372549019605","0","0","1020","0"
"2","true","true","false","209","0","0.4922980650728737","0.4835349133162855","7.46078431372549","0","0","1020","0"
"4","true","true","false","211","0","0.49509245080526826","0.5094735351940258","7.41764705882353","0","0","1020","0"
"3","true","true","false","200","0","0.41161169802112846","0.4824274201819044","7.484313725490196","0","0","1020","0"
"5","true","true","false","194","0","0.47607013191702124","0.47602487437665886","7.568627450980392","0","0","1020","0"
"1","true","true","false","143","0","0.4546741232599804","0.48010803561793086","7.3431372549019605","0","0","1020","0"
"2","true","true","false","210","0","0.49229641077015945","0.48352416355622957","7.46078431372549","0","0","1020","0"
"4","true","true","false","212","0","0.4951093605724239","0.5094753111438571","7.41764705882353","0","0","1020","0"
"5","true","true","false","195","0","0.4760600496579573","0.47603256327747656","7.568627450980392","0","0","1020","0"
"3","true","true","false","201","0","0.4113998869558272","0.48241245760347656","7.484313725490196","0","0","1020","0"
"4","true","true","false","213","0","0.4951048369561814","0.5094726947748621","7.41764705882353","0","0","1020","0"
"2","true","true","false","211","0","0.49229041191970835","0.4835268965680845","7.46078431372549","0","0","1020","0"
"1","true","true","false","144","0","0.4546241998844043","0.4798090813168061","7.3431372549019605","0","0","1020","0"
"4","true","true","false","214","0","0.4950939039236048","0.5094725495397842","7.41764705882353","0","0","1020","0"
"2","true","true","false","212","0","0.4922957396900181","0.48354079348921075","7.46078431372549","0","0","1020","0"
"3","true","true","false","202","0","0.41074783981863056","0.48231820139651815","7.484313725490196","0","0","1020","0"
"5","true","true","false","196","0","0.476083631974172","0.4760472741866303","7.568627450980392","0","0","1020","0"
"2","true","true","false","213","0","0.4922965122361702","0.48351854524409504","7.46078431372549","0","0","1020","0"
"1","true","true","false","145","0","0.4547589101923262","0.4797735345137793","7.3431372549019605","0","0","1020","0"
"4","true","true","false","215","0","0.49508844175796396","0.5094703044158508","7.41764705882353","0","0","1020","0"
"5","true","true","false","197","0","0.47607841956054214","0.47604585759942536","7.568627450980392","0","0","1020","0"
"3","true","true","false","203","0","0.4102035693986628","0.482061784671305","7.484313725490196","0","0","1020","0"
"2","true","true","false","214","0","0.4922919898455372","0.4834984340109857","7.46078431372549","0","0","1020","0"
"4","true","true","false","216","0","0.49508818961101836","0.5094764474504909","7.41764705882353","0","0","1020","0"
"5","true","true","false","198","0","0.476080646063502","0.4760348558503056","7.568627450980392","0","0","1020","0"
"1","true","true","false","146","0","0.4546319032702342","0.47914707992610794","7.3431372549019605","0","0","1020","0"
"2","true","true","false","215","0","0.49229054097250696","0.483487528870201","7.46078431372549","0","0","1020","0"
"3","true","true","false","204","0","0.4102204212892373","0.48194713468265366","7.484313725490196","0","0","1020","0"
"1","true","true","false","147","0","0.45481395262393254","0.4791173825355502","7.3431372549019605","0","0","1020","0"
"4","true","true","false","217","0","0.49507700832134327","0.5094791083662575","7.41764705882353","0","0","1020","0"
"5","true","true","false","199","0","0.4760901995861713","0.4760394096631158","7.568627450980392","0","0","1020","0"
"2","true","true","false","216","0","0.4922845176777823","0.48347083414320374","7.46078431372549","0","0","1020","0"
"3","true","true","false","205","0","0.4100379416348247","0.4819738130363264","7.484313725490196","0","0","1020","0"
"1","true","true","false","148","0","0.45481964217093895","0.47890387726790523","7.3431372549019605","0","0","1020","0"
"4","true","true","false","218","0","0.4950625764384758","0.5094792528326403","7.41764705882353","0","0","1020","0"
"2","true","true","false","217","0","0.4922833950957061","0.4834776473157585","7.46078431372549","0","0","1020","0"
"3","true","true","false","206","0","0.40948572183360893","0.4820567078085549","7.484313725490196","0","0","1020","0"
"5","true","true","false","200","0","0.4760882949065094","0.47604612363228327","7.568627450980392","0","0","1020","0"
"3","true","true","false","207","0","0.40922378147920385","0.4820091888266033","7.484313725490196","0","0","1020","0"
"2","true","true","false","218","0","0.49227893437424974","0.48345505863597693","7.46078431372549","0","0","1020","0"
"1","true","true","false","149","0","0.45464817091466836","0.4788772809043592","7.3431372549019605","0","0","1020","0"
"5","true","true","false","201","0","0.47609342249314135","0.47605052454480307","7.568627450980392","0","0","1020","0"
"4","true","true","false","219","0","0.49507641182520173","0.5094793234290909","7.41764705882353","0","0","1020","0"
"3","true","true","false","208","0","0.40821871862334214","0.4820642347300744","7.484313725490196","0","0","1020","0"
"2","true","true","false","219","0","0.49228418947096625","0.48346357250398125","7.46078431372549","0","0","1020","0"
"1","true","true","false","150","0","0.45473491849377357","0.4786510650321535","7.3431372549019605","0","0","1020","0"
"4","true","true","false","220","0","0.49508105605403074","0.509479714439397","7.41764705882353","0","0","1020","0"
"5","true","true","false","202","0","0.4760840753963197","0.47602571608509375","7.568627450980392","0","0","1020","0"
"3","true","true","false","209","0","0.40817136042555063","0.4821940342809113","7.484313725490196","0","0","1020","0"
"2","true","true","false","220","0","0.4922856328383932","0.48345908233736923","7.46078431372549","0","0","1020","0"
"4","true","true","false","221","0","0.4950518846919858","0.5094875710813348","7.41764705882353","0","0","1020","0"
"5","true","true","false","203","0","0.47607636266113473","0.4760378366253663","7.568627450980392","0","0","1020","0"
"1","true","true","false","151","0","0.4548472025849555","0.4782677392205475","7.3431372549019605","0","0","1020","0"
"3","true","true","false","210","0","0.4085696634993553","0.48205764618677244","7.484313725490196","0","0","1020","0"
"2","true","true","false","221","0","0.4922893264489229","0.4834593221020823","7.46078431372549","0","0","1020","0"
"4","true","true","false","222","0","0.49505656319127306","0.509480985733241","7.41764705882353","0","0","1020","0"
"5","true","true","false","204","0","0.4760824384736289","0.4760383363716861","7.568627450980392","0","0","1020","0"
"1","true","true","false","152","0","0.4548555761511913","0.478175152962994","7.3431372549019605","0","0","1020","0"
"3","true","true","false","211","0","0.408087885582947","0.48208938783626115","7.484313725490196","0","0","1020","0"
"4","true","true","false","223","0","0.49505990474604866","0.5094821984452822","7.41764705882353","0","0","1020","0"
"5","true","true","false","205","0","0.47609159632157516","0.4760353605113464","7.568627450980392","0","0","1020","0"
"2","true","true","false","222","0","0.49228773430732126","0.4834542474234325","7.46078431372549","0","0","1020","0"
"1","true","true","false","153","0","0.4548862656028474","0.4779094102176242","7.3431372549019605","0","0","1020","0"
